Day fraction since midnight on 8/7/2024,raw (L/min),filter (volts),sludge (volts),turbidityInfluent (NTU),turbidityEffluent (NTU),turbidityClarified (NTU),turbidityTubeSettler (),coagulantDoseController (rpm),masterflexPumpController (),coagulantDose(mg/L) (),coagDoseToFlow(mL/s) (),setGlobalVariables (),flocculatedTurbidity (NTU),flocSaturation (),tubeSettlerController (),shiftedInfluent (NTU),DOM (mg/L)
0.52890403,31.84263611,0.57678026,0.39547661,20.4042778,0.84309888,1.95409513,1.73131979,4.47117509,0.63157895,2.10761562,0.01544412,1.0,12.64633147,0.97336676,15.78947368,20.94166363,0.0
0.52896189,31.80578613,0.57675201,0.39690056,20.4042778,0.8504144,1.93298745,1.73969448,4.46351642,0.63157895,2.10761562,0.01567434,1.0,12.64633147,0.97336676,15.78947368,20.94166363,0.0
0.52901975,31.79210472,0.57699019,0.39616001,20.40427999,0.8504144,1.92145801,1.71651113,4.47748259,0.63157895,2.10761562,0.01563965,1.0,12.64633147,0.97336676,15.78947368,20.94166363,0.0
0.52907762,31.68051529,0.57679248,0.39620242,20.21568871,0.85041999,1.9006952,1.71651113,4.45225315,0.63157895,2.10761562,0.01572953,1.0,12.64633147,0.97336676,15.78947368,20.94166363,0.0
0.5291355,31.68562508,0.57676637,0.39717123,20.13757324,0.81527424,1.87778664,1.7138139,4.48559238,0.63157895,2.10761562,0.01565857,1.0,12.64633147,0.97336676,15.78947368,20.94166363,0.0
0.52919336,31.63524246,0.57672298,0.39625412,20.13757324,0.82284814,1.86108005,1.75531852,4.44189103,0.63157895,2.10761562,0.01563807,1.0,12.64633147,0.97336676,15.78947368,20.94166363,0.0
0.52925123,31.73359108,0.5766679,0.39577964,20.13757324,0.82284814,1.86108005,1.75531852,4.50406402,0.63157895,2.10761562,0.01564123,1.0,12.64633147,0.97336676,15.78947368,20.94166363,0.0
0.52930912,31.74677658,0.57670814,0.39754313,20.13757999,0.85044825,1.83574271,1.74103177,4.47748259,0.63157895,2.10761562,0.01564754,1.0,12.64633147,0.97336676,15.78947368,20.94166363,0.0
0.52936698,31.71839142,0.57685441,0.39553118,20.32862854,0.85220283,1.81187642,1.74103177,4.49685511,0.63157895,2.10761562,0.01558762,1.0,12.64633147,0.97336676,15.78947368,20.94166363,0.0
0.52942485,31.71004295,0.57678962,0.39545092,20.32044411,0.85220283,1.81187642,1.722628,4.4563075,0.63157895,2.10761562,0.01563334,1.0,12.64633147,0.97336676,15.78947368,20.94166363,0.0
0.52948274,31.73551941,0.57678854,0.3962875,20.29367065,0.87659991,1.81187999,1.71241629,4.4869441,0.63157895,2.10761562,0.01573111,1.0,12.64633147,0.97336676,15.78947368,20.94166363,0.0
0.5295406,31.69437408,0.5768224,0.39584613,20.39496613,0.89371616,1.78862345,1.70018232,4.44698883,0.63157895,2.11196254,0.01560713,1.0,12.71298251,0.97316817,15.78947368,21.05988092,0.0
0.52959846,31.6313858,0.57681775,0.39647055,20.47780418,0.89371616,1.79394519,1.69109619,4.44473185,0.63157895,2.11196254,0.01565137,1.0,12.71298251,0.97316817,15.78947368,21.05988092,0.0
0.52965633,31.67011452,0.57676005,0.39569113,20.39699745,0.90995848,1.79394519,1.68427932,4.46053257,0.63157895,2.11196254,0.01562135,1.0,12.71298251,0.97316817,15.78947368,21.05988092,0.0
0.52971421,31.69215393,0.57653278,0.39555037,20.317873,0.90995848,1.80865812,1.64376068,4.46685308,0.63157895,2.11196254,0.01565927,1.0,12.71298251,0.97316817,15.78947368,21.05988092,0.0
0.52977207,31.73830032,0.57670873,0.39544618,20.25252342,0.89147502,1.80865812,1.63228929,4.50206681,0.63157895,2.11196254,0.01577145,1.0,12.71298251,0.97316817,15.78947368,21.05988092,0.0
0.52982995,31.70842934,0.57673341,0.39548463,20.23799515,0.880934,1.81452572,1.63052797,4.47317385,0.63157895,2.11196254,0.01564979,1.0,12.71298251,0.97316817,15.78947368,21.05988092,0.0
0.52988782,31.69694901,0.57660943,0.39577228,20.30939293,0.880934,1.8221612,1.63052797,4.48084832,0.63157895,2.11196254,0.0156166,1.0,12.71298251,0.97316817,15.78947368,21.05988092,0.0
0.52994569,31.69442177,0.57653165,0.39534211,20.24704933,0.88093999,1.80813444,1.60880148,4.45421261,0.63157895,2.11196254,0.01575407,1.0,12.71298251,0.97316817,15.78947368,21.05988092,0.0
0.53000355,31.75619507,0.57646787,0.39765111,20.19098663,0.84671277,1.95126271,1.60591316,4.5187708,0.63157895,2.11196254,0.01585362,1.0,12.71298251,0.97316817,15.78947368,21.05988092,0.0
0.53006143,31.84271049,0.57653761,0.39605942,20.24352646,0.84671277,1.94702578,1.63933253,4.48039682,0.63157895,2.11196254,0.01564821,1.0,12.71298251,0.97316817,15.78947368,21.05988092,0.0
0.5301193,31.75147438,0.57654363,0.39535147,20.32027817,0.87047213,1.91786349,1.66686189,4.47407632,0.63157895,2.11196254,0.01566401,1.0,12.71298251,0.97316817,15.78947368,21.05988092,0.0
0.53017717,31.68347168,0.57656819,0.39613754,20.31495667,0.87047213,1.88286257,1.72570503,4.48852334,0.63157895,2.11196254,0.01568929,1.0,12.71298251,0.97316817,15.78947368,21.05988092,0.0
0.53023504,31.63248825,0.57661104,0.39572433,20.36190796,0.87892908,1.88069272,1.72570503,4.4500957,0.63157895,2.10787424,0.01561634,1.0,12.67140102,0.97329209,15.78947368,20.98612259,0.0
0.53029292,31.47196007,0.57671851,0.39559686,20.28272629,0.86917496,1.85995245,1.78747451,4.46856961,0.63157895,2.10787424,0.01562422,1.0,12.67140102,0.97329209,15.78947368,20.98612259,0.0
0.53035079,31.35938835,0.57673371,0.39543518,20.27935982,0.85609353,1.85995245,1.80498374,4.43162179,0.63157895,2.10787424,0.01551698,1.0,12.67140102,0.97329209,15.78947368,20.98612259,0.0
0.53040865,31.45658493,0.57665002,0.39542857,20.42556572,0.85411149,1.85995999,1.8082062,4.44964534,0.63157895,2.10787424,0.01566365,1.0,12.67140102,0.97329209,15.78947368,20.98612259,0.0
0.53046652,31.60107803,0.57663512,0.41299787,20.70633125,0.85985273,1.87309742,1.79514039,4.4753285,0.63157895,2.10787424,0.01557849,1.0,12.67140102,0.97329209,15.78947368,20.98612259,0.0
0.53052439,31.79021454,0.5765425,0.5978936,20.70633125,0.86169773,1.85609579,1.77467215,4.47803201,0.63157895,2.10787424,0.01579927,1.0,12.67140102,0.97329209,15.78947368,20.98612259,0.0
0.53058227,31.79067421,0.57608384,0.67025596,20.33400726,0.87063318,1.85609579,1.74407351,4.49425331,0.63157895,2.10787424,0.01581347,1.0,12.67140102,0.97329209,15.78947368,20.98612259,0.0
0.53064014,31.76725197,0.57539666,0.69694954,20.3533783,0.87063318,1.85739267,1.73900354,4.47172374,0.63157895,2.10787424,0.01569677,1.0,12.67140102,0.97329209,15.78947368,20.98612259,0.0
0.53069801,31.73988152,0.57452923,0.7115835,20.60906219,0.86811131,1.87869692,1.71989357,4.48794504,0.63157895,2.10787424,0.01558007,1.0,12.67140102,0.97329209,15.78947368,20.98612259,0.0
0.53075588,31.77143097,0.57339752,0.73090947,20.72533417,0.86746448,1.89432299,1.70162034,4.48298866,0.63157895,2.10787424,0.01569361,1.0,12.67140102,0.97329209,15.78947368,20.98612259,0.0
0.53081376,31.76533127,0.57225269,0.74750525,20.70269012,0.86746448,1.89432299,1.6932466,4.44198518,0.63157895,2.10787424,0.01561634,1.0,12.67140102,0.97329209,15.78947368,20.98612259,0.0
0.53087162,31.68014526,0.57073051,0.76823574,20.57981873,0.86746999,1.89111269,1.71800411,4.44694157,0.63157895,2.10787424,0.01566523,1.0,12.67140102,0.97329209,15.78947368,20.98612259,0.0
0.53092949,31.70337296,0.56891286,0.77137882,20.6922226,0.87484771,1.92161763,1.73900211,4.51769119,0.63157895,2.12078078,0.01579129,1.0,12.69559905,0.97321999,15.78947368,21.02904315,0.0
0.53098737,31.74909019,0.56750327,0.782561,20.72731972,0.87484771,1.91148138,1.73283947,4.49049087,0.63157895,2.12078078,0.01584683,1.0,12.69559905,0.97321999,15.78947368,21.02904315,0.0
0.53104523,31.69860458,0.56577253,0.78200287,20.60171127,0.88225204,1.88553143,1.71189857,4.51089118,0.63157895,2.12078078,0.01582144,1.0,12.69559905,0.97321999,15.78947368,21.02904315,0.0
0.53110311,31.7002964,0.56438696,0.78126508,20.49563599,0.881751,1.87711501,1.71189857,4.51451774,0.63157895,2.12078078,0.01578495,1.0,12.69559905,0.97321999,15.78947368,21.02904315,0.0
0.53116098,31.74401093,0.56259668,0.78248364,20.30524445,0.88006306,1.92695427,1.68294168,4.5040909,0.63157895,2.12078078,0.01567705,1.0,12.69559905,0.97321999,15.78947368,21.02904315,0.0
0.53121885,31.7227993,0.56129003,0.7372551,20.30524445,0.88006306,1.92869878,1.72288287,4.50590445,0.63157895,2.12078078,0.01576908,1.0,12.69559905,0.97321999,15.78947368,21.02904315,0.0
0.53127671,31.69243431,0.55957502,0.49566779,20.30524999,0.88006306,1.92869878,1.73597634,4.50862451,0.63157895,2.12078078,0.01569768,1.0,12.69559905,0.97321999,15.78947368,21.02904315,0.0
0.53133458,31.68317223,0.55871212,0.42313093,20.49477577,0.89052111,1.88438511,1.74114406,4.48142419,0.63157895,2.12078078,0.01567229,1.0,12.69559905,0.97321999,15.78947368,21.02904315,0.0
0.53139247,31.66397858,0.55836773,0.40760666,20.49689865,0.88495845,1.89167404,1.73588383,4.50499794,0.63157895,2.12078078,0.01567388,1.0,12.69559905,0.97321999,15.78947368,21.02904315,0.0
0.53145033,31.67015266,0.55828154,0.40639809,20.6718483,0.8720035,1.9214468,1.73588383,4.49003748,0.63157895,2.12078078,0.01573576,1.0,12.69559905,0.97321999,15.78947368,21.02904315,0.0
0.5315082,31.72706223,0.55862373,0.40591517,20.65150452,0.85779196,1.90790641,1.7179085,4.51270446,0.63157895,2.12078078,0.01570402,1.0,12.69559905,0.97321999,15.78947368,21.02904315,0.0
0.53156607,31.68451881,0.55894893,0.40048143,20.69085884,0.85779196,1.91019297,1.69286919,4.52993132,0.63157895,2.12078078,0.01571037,1.0,12.69559905,0.97321999,15.78947368,21.02904315,0.0
0.53162393,31.59572983,0.55930459,0.40047541,20.68000984,0.83930528,1.88952303,1.66987932,4.53222345,0.63157895,2.1284571,0.01571628,1.0,12.56013498,0.97362321,15.78947368,20.78885819,0.0
0.53168182,31.5557785,0.56020021,0.40172613,20.72978973,0.82517421,1.86449981,1.65480804,4.49036483,0.63157895,2.1284571,0.01577838,1.0,12.56013498,0.97362321,15.78947368,20.78885819,0.0
0.53173968,31.61133957,0.56059843,0.39927667,20.72978973,0.82362831,1.8656466,1.67327428,4.53267821,0.63157895,2.1284571,0.01574813,1.0,12.56013498,0.97362321,15.78947368,20.78885819,0.0
0.53179755,31.70578003,0.56165248,0.40006265,20.72978973,0.82362831,1.85965896,1.67327428,4.50674452,0.63157895,2.1284571,0.01573061,1.0,12.56013498,0.97362321,15.78947368,20.78885819,0.0
0.53185542,31.74071503,0.56250668,0.39813387,20.96088409,0.84867406,1.85965896,1.67327999,4.55315262,0.63157895,2.1284571,0.0158803,1.0,12.56013498,0.97362321,15.78947368,20.78885819,0.0
0.5319133,31.70166016,0.56352347,0.39568773,20.96088409,0.85219395,1.87436557,1.69249749,4.53904835,0.63157895,2.1284571,0.01577679,1.0,12.56013498,0.97362321,15.78947368,20.78885819,0.0
0.53197117,31.77482033,0.56432915,0.3980526,21.43606567,0.85219395,1.86075747,1.69276261,4.50173947,0.63157895,2.1284571,0.0157959,1.0,12.56013498,0.97362321,15.78947368,20.78885819,0.0
0.53202903,31.6433754,0.56520933,0.39904296,21.35282516,0.84763145,1.85065174,1.70303071,4.49172992,0.63157895,2.1284571,0.01575768,1.0,12.56013498,0.97362321,15.78947368,20.78885819,0.0
0.53208691,31.70108223,0.56610823,0.39675507,21.21139908,0.84763145,1.8317064,1.68675911,4.52812873,0.63157895,2.1284571,0.0157115,1.0,12.56013498,0.97362321,15.78947368,20.78885819,0.0
0.53214478,31.74731827,0.5668208,0.39572439,21.16098022,0.84763999,1.81489599,1.70022964,4.53495363,0.63157895,2.1284571,0.0158373,1.0,12.56013498,0.97362321,15.78947368,20.78885819,0.0
0.53220265,31.85125732,0.56753051,0.39560246,21.16098022,0.83615965,1.83266914,1.70022964,4.52039377,0.63157895,2.1284571,0.01577998,1.0,12.56013498,0.97362321,15.78947368,20.78885819,0.0
0.53226052,31.76460266,0.56841427,0.39761427,21.38630676,0.83615965,1.81827557,1.66700423,4.51311439,0.63157895,2.1284571,0.01584208,1.0,12.56013498,0.97362321,15.78947368,20.78885819,0.0
0.53231839,31.73386765,0.56899774,0.39765486,21.18161774,0.87162197,1.82393742,1.66942799,4.53204407,0.63157895,2.14105416,0.01588618,1.0,12.75398887,0.97304586,15.78947368,21.13263943,0.0
0.53237626,31.75634003,0.56907141,0.39705801,21.18161774,0.87082118,1.81952786,1.67135954,4.44828935,0.63157895,2.14105416,0.01584934,1.0,12.75398887,0.97304586,15.78947368,21.13263943,0.0
0.53243413,31.72873306,0.56924665,0.39630899,21.18161999,0.87083012,1.79741454,1.67135954,4.53753592,0.63157895,2.14105416,0.01593904,1.0,12.75398887,0.97304586,15.78947368,21.13263943,0.0
0.532492,31.69264984,0.56940573,0.39581624,21.18161999,0.87083012,1.80574989,1.74332654,4.55401255,0.63157895,2.14105416,0.01587817,1.0,12.75398887,0.97304586,15.78947368,21.13263943,0.0
0.53254987,31.70832443,0.56979465,0.39608911,21.19098663,0.84879619,1.80574989,1.74332654,4.57826938,0.63157895,2.14105416,0.01595186,1.0,12.75398887,0.97304586,15.78947368,21.13263943,0.0
0.53260774,31.69167137,0.57002741,0.39585143,21.32719803,0.85761476,1.82839525,1.74332999,4.52517878,0.63157895,2.14105416,0.01578526,1.0,12.75398887,0.97304586,15.78947368,21.13263943,0.0
0.53266562,31.71119499,0.57047898,0.39579049,21.29259872,0.85446018,1.83594155,1.73698032,4.57231981,0.63157895,2.14105416,0.01591341,1.0,12.75398887,0.97304586,15.78947368,21.13263943,0.0
0.53272349,31.80136299,0.57113492,0.39687297,21.17942429,0.86202466,1.84914148,1.71817887,4.56591224,0.63157895,2.14105416,0.01588298,1.0,12.75398887,0.97304586,15.78947368,21.13263943,0.0
0.53278135,31.77673721,0.57167035,0.39856711,21.30222321,0.8609603,1.84914148,1.71006465,4.57186209,0.63157895,2.14105416,0.01603035,1.0,12.75398887,0.97304586,15.78947368,21.13263943,0.0
0.53283922,31.80122757,0.57180929,0.39615959,21.43308449,0.8609603,1.97538483,1.70094931,4.55996267,0.63157895,2.14105416,0.01588939,1.0,12.75398887,0.97304586,15.78947368,21.13263943,0.0
0.53289709,31.73858452,0.57188451,0.39677525,21.50037384,0.86096999,1.97538483,1.69422936,4.53204407,0.63157895,2.14105416,0.01596788,1.0,12.75398887,0.97304586,15.78947368,21.13263943,0.0
0.53295498,31.69709015,0.57226115,0.39893767,21.32988548,0.86796457,2.08242178,1.70333219,4.56087757,0.63157895,2.14105416,0.01593103,1.0,12.75398887,0.97304586,15.78947368,21.13263943,0.0
0.53301284,31.71175194,0.57233423,0.3991147,21.32988548,0.86796457,2.08242178,1.70333219,4.60567166,0.63157895,2.15818386,0.01597937,1.0,12.39416323,0.9741158,15.78947368,20.49488151,0.0
0.53307071,31.7869854,0.57270402,0.40183213,20.95311737,0.85004324,2.08404183,1.70333999,4.59090847,0.63157895,2.15818386,0.01612146,1.0,12.39416323,0.9741158,15.78947368,20.49488151,0.0
0.53312859,31.78536987,0.57291323,0.39983884,20.81956863,0.84406555,2.08268571,1.71102369,4.5766072,0.63157895,2.15818386,0.0161473,1.0,12.39416323,0.9741158,15.78947368,20.49488151,0.0
0.53318644,31.77972412,0.57308894,0.39741659,20.88004112,0.83596969,2.12830257,1.70598543,4.57291668,0.63157895,2.15818386,0.01608433,1.0,12.39416323,0.9741158,15.78947368,20.49488151,0.0
0.53324432,31.69220161,0.57346928,0.39838579,20.92053604,0.83596969,2.12730026,1.71056342,4.59506093,0.63157895,2.15818386,0.0160149,1.0,12.39416323,0.9741158,15.78947368,20.49488151,0.0
0.5333022,31.70796204,0.57362688,0.3987498,20.94529152,0.83596969,2.11016345,1.71362722,4.57430083,0.63157895,2.15818386,0.0160811,1.0,12.39416323,0.9741158,15.78947368,20.49488151,0.0
0.53336006,31.7189045,0.5735684,0.39898852,20.99509239,0.83596999,2.11016345,1.71318209,4.58767905,0.63157895,2.15818386,0.01601167,1.0,12.39416323,0.9741158,15.78947368,20.49488151,0.0
0.53341793,31.6959877,0.57375443,0.39800629,20.98052216,0.89019293,2.09580731,1.72194493,4.57337779,0.63157895,2.15818386,0.01601328,1.0,12.39416323,0.9741158,15.78947368,20.49488151,0.0
0.53347581,31.77157974,0.57415974,0.40061298,20.9583168,0.89019293,2.0946033,1.72194493,4.58075911,0.63157895,2.15818386,0.01600844,1.0,12.39416323,0.9741158,15.78947368,20.49488151,0.0
0.53353369,31.81261444,0.57392627,0.39798358,20.9773941,0.89114714,2.0946033,1.7226485,4.59829034,0.63157895,2.15818386,0.01604396,1.0,12.39416323,0.9741158,15.78947368,20.49488151,0.0
0.53359154,31.69545364,0.57380718,0.39641568,20.9773941,0.90802324,2.06293392,1.71535623,4.59137013,0.63157895,2.15818386,0.01600521,1.0,12.39416323,0.9741158,15.78947368,20.49488151,0.0
0.53364941,31.75414276,0.57390648,0.39616919,20.87647629,0.92980236,2.03703833,1.70932281,4.56322816,0.63157895,2.15818386,0.0159826,1.0,12.39416323,0.9741158,15.78947368,20.49488151,0.0
0.53370729,31.76324654,0.57394814,0.39797145,20.84388733,0.925282,2.03559065,1.72344816,4.65387391,0.63157895,2.17967956,0.01618256,1.0,12.33991409,0.97427645,15.78947368,20.39886443,0.0
0.53376516,31.73641586,0.57408172,0.39566842,20.91799927,0.91687131,2.0399282,1.70590127,4.6254522,0.63157895,2.17967956,0.01615484,1.0,12.33991409,0.97427645,15.78947368,20.39886443,0.0
0.53382305,31.71858215,0.57425815,0.39782092,20.91799927,0.91687131,2.0399282,1.67295241,4.61427007,0.63157895,2.17967956,0.01608634,1.0,12.33991409,0.97427645,15.78947368,20.39886443,0.0
0.53388089,31.70847321,0.57447571,0.40012759,21.11085129,0.91895556,2.03992999,1.69397736,4.64455543,0.63157895,2.17967956,0.01625757,1.0,12.33991409,0.97427645,15.78947368,20.39886443,0.0
0.53393877,31.69479561,0.57437807,0.3988843,20.88311386,0.91641128,2.19601512,1.7089045,4.60215571,0.63157895,2.17967956,0.01606678,1.0,12.33991409,0.97427645,15.78947368,20.39886443,0.0
0.53399664,31.67855263,0.57435459,0.40007481,20.95469284,0.90593159,2.28929877,1.7089045,4.62871378,0.63157895,2.17967956,0.01613853,1.0,12.33991409,0.97427645,15.78947368,20.39886443,0.0
0.53405452,31.70663452,0.57424182,0.39618343,21.08174896,0.90593159,2.40522313,1.71596968,4.61194018,0.63157895,2.17967956,0.01613853,1.0,12.33991409,0.97427645,15.78947368,20.39886443,0.0
0.53411238,31.81610489,0.57447618,0.39615616,21.11853409,0.91840166,2.44302583,1.73472703,4.633839,0.63157895,2.17967956,0.01624942,1.0,12.33991409,0.97427645,15.78947368,20.39886443,0.0
0.53417026,31.74551773,0.57453859,0.39569095,20.88402557,0.92439067,2.38363218,1.74015582,4.66924985,0.63157895,2.17967956,0.01635379,1.0,12.33991409,0.97427645,15.78947368,20.39886443,0.0
0.53422814,31.79075241,0.57453614,0.39569932,21.00091553,0.92439067,2.30564141,1.75473654,4.62685014,0.63157895,2.17967956,0.01616136,1.0,12.33991409,0.97427645,15.78947368,20.39886443,0.0
0.53428599,31.73858452,0.57435751,0.39649814,20.96544838,0.90299332,2.25524855,1.73508298,4.62824808,0.63157895,2.17967956,0.01614831,1.0,12.33991409,0.97427645,15.78947368,20.39886443,0.0
0.53434387,31.76523399,0.57447135,0.39594471,20.96544838,0.87906867,2.20617676,1.72889221,4.64408972,0.63157895,2.17967956,0.0162168,1.0,12.33991409,0.97427645,15.78947368,20.39886443,0.0
0.53440173,31.76035309,0.57452196,0.39785624,20.96544999,0.87235862,2.13972425,1.72561681,4.67507776,0.63157895,2.20018383,0.01635619,1.0,12.25639241,0.97452345,15.78947368,20.25110574,0.0
0.53445961,31.73109436,0.57399464,0.39665902,20.79662323,0.87097478,2.09891272,1.71702349,4.64309642,0.63157895,2.20018383,0.01634302,1.0,12.25639241,0.97452345,15.78947368,20.25110574,0.0
0.53451748,31.71866798,0.57407713,0.39683023,20.83084106,0.87097478,2.06455779,1.73066962,4.64638868,0.63157895,2.20018383,0.01634467,1.0,12.25639241,0.97452345,15.78947368,20.25110574,0.0
0.53457535,31.76278687,0.57373041,0.39980361,20.74644852,0.90211272,2.06312346,1.73962009,4.69953412,0.63157895,2.20018383,0.01638911,1.0,12.25639241,0.97452345,15.78947368,20.25110574,0.0
0.53463321,31.82423782,0.57360518,0.39582083,20.74644852,0.90211272,2.05458856,1.72449982,4.69577178,0.63157895,2.20018383,0.01641545,1.0,12.25639241,0.97452345,15.78947368,20.25110574,0.0
0.53469109,31.79024315,0.57324022,0.39734557,20.74644999,0.90211999,2.03003216,1.7147609,4.69200943,0.63157895,2.20018383,0.01634302,1.0,12.25639241,0.97452345,15.78947368,20.25110574,0.0
0.53474896,31.77001381,0.57298774,0.39636582,20.79959679,0.93998146,2.03740478,1.7147609,4.68354345,0.63157895,2.20018383,0.01624919,1.0,12.25639241,0.97452345,15.78947368,20.25110574,0.0
0.53480683,31.74261665,0.57320744,0.39664605,20.79345703,0.93998146,2.02131939,1.68497336,4.68025119,0.63157895,2.20018383,0.01635784,1.0,12.25639241,0.97452345,15.78947368,20.25110574,0.0
0.53486471,31.73696899,0.57333148,0.39990568,20.79345703,0.93998146,2.05532002,1.68448544,4.66426052,0.63157895,2.20018383,0.01648788,1.0,12.25639241,0.97452345,15.78947368,20.25110574,0.0
0.53492257,31.70595169,0.57313621,0.39856806,20.90471649,0.95633841,2.06756997,1.69252884,4.64403715,0.63157895,2.20018383,0.01639734,1.0,12.25639241,0.97452345,15.78947368,20.25110574,0.0
0.53498044,31.75919533,0.57345206,0.39687258,20.88208389,0.93067908,2.0914433,1.68616831,4.68025119,0.63157895,2.20018383,0.01634467,1.0,12.25639241,0.97452345,15.78947368,20.25110574,0.0
0.53503831,31.7527523,0.57318676,0.39616299,20.89728928,0.92061812,2.13375926,1.69820261,4.66379044,0.63157895,2.20018383,0.01646154,1.0,12.25639241,0.97452345,15.78947368,20.25110574,0.0
0.53509618,31.74018097,0.57324576,0.39796019,20.86700058,0.91770637,2.19082236,1.71613681,4.60552819,0.63157895,2.16919813,0.01622971,1.0,12.45709949,0.9739292,15.78947368,20.60631824,0.0
0.53515406,31.70043182,0.57337815,0.39611626,20.86700058,0.91775793,2.26363754,1.70227492,4.60506445,0.63157895,2.16919813,0.01606255,1.0,12.45709949,0.9739292,15.78947368,20.60631824,0.0
0.53521194,31.76632881,0.57325608,0.39585477,20.97870064,0.91775793,2.2949152,1.66431189,4.62639423,0.63157895,2.16919813,0.01614532,1.0,12.45709949,0.9739292,15.78947368,20.60631824,0.0
0.5352698,31.82953644,0.57360774,0.39633766,20.93893051,0.92578667,2.28785372,1.63473785,4.6059922,0.63157895,2.16919813,0.01613882,1.0,12.45709949,0.9739292,15.78947368,20.60631824,0.0
0.53532766,31.76796913,0.57337523,0.39678419,20.93893051,0.92864859,2.25217366,1.61309552,4.64355092,0.63157895,2.16919813,0.01612422,1.0,12.45709949,0.9739292,15.78947368,20.60631824,0.0
0.53538554,31.79793167,0.57345092,0.3956396,20.93893999,0.93563831,2.22971511,1.60020876,4.59254488,0.63157895,2.16919813,0.01618751,1.0,12.45709949,0.9739292,15.78947368,20.60631824,0.0
0.53544341,31.76511192,0.57359457,0.39565197,21.08142853,0.94798869,2.20766115,1.62749612,4.59903667,0.63157895,2.16919813,0.01619563,1.0,12.45709949,0.9739292,15.78947368,20.60631824,0.0
0.53550129,31.82516861,0.57347935,0.39567131,20.99462318,0.9682014,2.18983507,1.62889826,4.64447839,0.63157895,2.16919813,0.01609825,1.0,12.45709949,0.9739292,15.78947368,20.60631824,0.0
0.53555915,31.86648369,0.57342619,0.39908805,20.97048759,0.99223012,2.16328955,1.65947175,4.62778545,0.63157895,2.16919813,0.01624756,1.0,12.45709949,0.9739292,15.78947368,20.60631824,0.0
0.53561702,31.78179741,0.5736599,0.39619121,20.98676109,0.98530513,2.16376448,1.66491568,4.60181855,0.63157895,2.16919813,0.01613558,1.0,12.45709949,0.9739292,15.78947368,20.60631824,0.0
0.53567489,31.72702599,0.57370228,0.39577138,20.88277435,0.97237086,2.13921213,1.6670084,4.56936014,0.63157895,2.16919813,0.01620212,1.0,12.45709949,0.9739292,15.78947368,20.60631824,0.0
0.53573277,31.67024612,0.57378274,0.39701146,20.88277435,0.97237086,2.11056376,1.66950834,4.5916174,0.63157895,2.16919813,0.01599925,1.0,12.45709949,0.9739292,15.78947368,20.60631824,0.0
0.53579064,31.69562912,0.57395935,0.39576375,20.97292328,0.97237999,2.07429385,1.66950834,4.67344734,0.63157895,2.1938988,0.01626843,1.0,12.93365539,0.97250889,15.78947368,21.45166471,0.0
0.53584851,31.75113487,0.57431656,0.39564237,20.95971298,0.97237999,2.03575397,1.66950999,4.6729786,0.63157895,2.1938988,0.01638661,1.0,12.93365539,0.97250889,15.78947368,21.45166471,0.0
0.53590637,31.82107925,0.57442743,0.39589053,20.95971298,1.00324631,2.00431824,1.84774315,4.68845485,0.63157895,2.1938988,0.01636527,1.0,12.93365539,0.97250889,15.78947368,21.45166471,0.0
0.53596424,31.74978447,0.5747419,0.39581242,20.83781052,0.99943918,1.96278787,1.77521074,4.65844067,0.63157895,2.1938988,0.01621755,1.0,12.93365539,0.97250889,15.78947368,21.45166471,0.0
0.53602212,31.70834351,0.57483083,0.39779362,20.87284088,0.97363591,1.94967842,1.77521074,4.67766852,0.63157895,2.1938988,0.01631931,1.0,12.93365539,0.97250889,15.78947368,21.45166471,0.0
0.53608,31.80115318,0.57528818,0.39828119,20.95553017,0.93936545,1.93141174,1.65088427,4.67344734,0.63157895,2.1938988,0.01624545,1.0,12.93365539,0.97250889,15.78947368,21.45166471,0.0
0.53613787,31.76565742,0.57546622,0.39617839,20.93172264,0.92240953,1.92035782,1.64925504,4.68657905,0.63157895,2.1938988,0.01638825,1.0,12.93365539,0.97250889,15.78947368,21.45166471,0.0
0.53619573,31.81137466,0.57546663,0.3957555,20.93172264,0.88955408,1.92035782,1.64357185,4.63546038,0.63157895,2.1938988,0.01632916,1.0,12.93365539,0.97250889,15.78947368,21.45166471,0.0
0.53625361,31.65773392,0.57538933,0.39575416,21.13927078,0.86171502,1.92035999,1.66509748,4.66219227,0.63157895,2.1938988,0.01633737,1.0,12.93365539,0.97250889,15.78947368,21.45166471,0.0
0.53631147,31.63607979,0.57570308,0.39685905,21.14299202,0.84752184,1.93324041,1.65205765,4.66031647,0.63157895,2.1938988,0.0163029,1.0,12.93365539,0.97250889,15.78947368,21.45166471,0.0
0.53636935,31.7265625,0.57572073,0.39620709,21.07627106,0.84752184,1.93324041,1.65205765,4.6767302,0.63157895,2.1938988,0.01636199,1.0,12.93365539,0.97250889,15.78947368,21.45166471,0.0
0.53642721,31.65609741,0.5759117,0.39773691,21.10385704,0.86217344,1.97202337,1.67744911,4.613888,0.63157895,2.1938988,0.01618636,1.0,12.93365539,0.97250889,15.78947368,21.45166471,0.0
0.53648508,31.55673981,0.57549089,0.39617136,21.10385704,0.92317122,2.01758003,1.6465416,4.59547473,0.63157895,2.15837821,0.01597597,1.0,12.44536768,0.973964,15.78947368,20.58554198,0.0
